year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2004,"Black-and-white Warbler",Mniotilta varia,38,200,0.19
2005,"Black-and-white Warbler",Mniotilta varia,61,177,0.3446327683615819
2006,"Black-and-white Warbler",Mniotilta varia,36,236.5,0.1522198731501057
2007,"Black-and-white Warbler",Mniotilta varia,68,326,0.2085889570552147
2008,"Black-and-white Warbler",Mniotilta varia,41,251,0.16334661354581673
2009,"Black-and-white Warbler",Mniotilta varia,53,252,0.21031746031746032
2010,"Black-and-white Warbler",Mniotilta varia,27,198,0.13636363636363635
2011,"Black-and-white Warbler",Mniotilta varia,30,170,0.17647058823529413
2012,"Black-and-white Warbler",Mniotilta varia,15,100.5,0.14925373134328357
2013,"Black-and-white Warbler",Mniotilta varia,22,169.75,0.12960235640648013
2014,"Black-and-white Warbler",Mniotilta varia,53,265.5,0.19962335216572505
2015,"Black-and-white Warbler",Mniotilta varia,36,162.5,0.22153846153846155
2016,"Black-and-white Warbler",Mniotilta varia,56,NA,NA
2017,"Black-and-white Warbler",Mniotilta varia,40,78.8,0.5076142131979695
2018,"Black-and-white Warbler",Mniotilta varia,35,175.75,0.19914651493598862
2019,"Black-and-white Warbler",Mniotilta varia,48,182,0.26373626373626374
1994,"Prothonotary Warbler",Protonotaria citrea,0,184,0
1995,"Prothonotary Warbler",Protonotaria citrea,0,190,0
1996,"Prothonotary Warbler",Protonotaria citrea,0,310,0
1997,"Prothonotary Warbler",Protonotaria citrea,0,218,0
1998,"Prothonotary Warbler",Protonotaria citrea,0,145,0
1999,"Prothonotary Warbler",Protonotaria citrea,0,147,0
2000,"Prothonotary Warbler",Protonotaria citrea,0,164,0
2001,"Prothonotary Warbler",Protonotaria citrea,0,257,0
2002,"Prothonotary Warbler",Protonotaria citrea,0,241,0
2003,"Prothonotary Warbler",Protonotaria citrea,0,236,0
2004,"Prothonotary Warbler",Protonotaria citrea,0,200,0
2005,"Prothonotary Warbler",Protonotaria citrea,0,177,0
2006,"Prothonotary Warbler",Protonotaria citrea,0,236.5,0
2007,"Prothonotary Warbler",Protonotaria citrea,0,326,0
2008,"Prothonotary Warbler",Protonotaria citrea,0,251,0
2009,"Prothonotary Warbler",Protonotaria citrea,0,252,0
2010,"Prothonotary Warbler",Protonotaria citrea,2,198,0.010101010101010102
2011,"Prothonotary Warbler",Protonotaria citrea,0,170,0
2012,"Prothonotary Warbler",Protonotaria citrea,0,100.5,0
2013,"Prothonotary Warbler",Protonotaria citrea,0,169.75,0
2014,"Prothonotary Warbler",Protonotaria citrea,0,265.5,0
2015,"Prothonotary Warbler",Protonotaria citrea,0,162.5,0
2016,"Prothonotary Warbler",Protonotaria citrea,1,NA,NA
2017,"Prothonotary Warbler",Protonotaria citrea,1,78.8,0.012690355329949238
2018,"Prothonotary Warbler",Protonotaria citrea,1,175.75,0.005689900426742532
2019,"Prothonotary Warbler",Protonotaria citrea,1,182,0.005494505494505495
1994,"Tennessee Warbler",Oreothlypis peregrina,57,184,0.30978260869565216
1995,"Tennessee Warbler",Oreothlypis peregrina,123,190,0.6473684210526316
1996,"Tennessee Warbler",Oreothlypis peregrina,85,310,0.27419354838709675
1997,"Tennessee Warbler",Oreothlypis peregrina,12,218,0.05504587155963303
1998,"Tennessee Warbler",Oreothlypis peregrina,26,145,0.1793103448275862
1999,"Tennessee Warbler",Oreothlypis peregrina,63,147,0.42857142857142855
2000,"Tennessee Warbler",Oreothlypis peregrina,150,164,0.9146341463414634
2001,"Tennessee Warbler",Oreothlypis peregrina,128,257,0.4980544747081712
2002,"Tennessee Warbler",Oreothlypis peregrina,137,241,0.5684647302904564
2003,"Tennessee Warbler",Oreothlypis peregrina,88,236,0.3728813559322034
2004,"Tennessee Warbler",Oreothlypis peregrina,75,200,0.375
2005,"Tennessee Warbler",Oreothlypis peregrina,125,177,0.7062146892655368
2006,"Tennessee Warbler",Oreothlypis peregrina,126,236.5,0.53276955602537
2007,"Tennessee Warbler",Oreothlypis peregrina,112,326,0.34355828220858897
2008,"Tennessee Warbler",Oreothlypis peregrina,78,251,0.3107569721115538
2009,"Tennessee Warbler",Oreothlypis peregrina,30,252,0.11904761904761904
2010,"Tennessee Warbler",Oreothlypis peregrina,16,198,0.08080808080808081
2011,"Tennessee Warbler",Oreothlypis peregrina,50,170,0.29411764705882354
2012,"Tennessee Warbler",Oreothlypis peregrina,17,100.5,0.1691542288557214
2013,"Tennessee Warbler",Oreothlypis peregrina,53,169.75,0.3122238586156112
2014,"Tennessee Warbler",Oreothlypis peregrina,41,265.5,0.1544256120527307
2015,"Tennessee Warbler",Oreothlypis peregrina,17,162.5,0.10461538461538461
2016,"Tennessee Warbler",Oreothlypis peregrina,100,NA,NA
2017,"Tennessee Warbler",Oreothlypis peregrina,18,78.8,0.2284263959390863
2018,"Tennessee Warbler",Oreothlypis peregrina,40,175.75,0.22759601706970128
2019,"Tennessee Warbler",Oreothlypis peregrina,98,182,0.5384615384615384
1994,"Orange-crowned Warbler",Oreothlypis celata,0,184,0
1995,"Orange-crowned Warbler",Oreothlypis celata,0,190,0
1996,"Orange-crowned Warbler",Oreothlypis celata,0,310,0
1997,"Orange-crowned Warbler",Oreothlypis celata,0,218,0
1998,"Orange-crowned Warbler",Oreothlypis celata,0,145,0
1999,"Orange-crowned Warbler",Oreothlypis celata,0,147,0
2000,"Orange-crowned Warbler",Oreothlypis celata,0,164,0
2001,"Orange-crowned Warbler",Oreothlypis celata,0,257,0
2002,"Orange-crowned Warbler",Oreothlypis celata,0,241,0
2003,"Orange-crowned Warbler",Oreothlypis celata,0,236,0
2004,"Orange-crowned Warbler",Oreothlypis celata,0,200,0
2005,"Orange-crowned Warbler",Oreothlypis celata,0,177,0
2006,"Orange-crowned Warbler",Oreothlypis celata,0,236.5,0
2007,"Orange-crowned Warbler",Oreothlypis celata,0,326,0
2008,"Orange-crowned Warbler",Oreothlypis celata,0,251,0
2009,"Orange-crowned Warbler",Oreothlypis celata,0,252,0
2010,"Orange-crowned Warbler",Oreothlypis celata,0,198,0
2011,"Orange-crowned Warbler",Oreothlypis celata,0,170,0
2012,"Orange-crowned Warbler",Oreothlypis celata,0,100.5,0
2013,"Orange-crowned Warbler",Oreothlypis celata,0,169.75,0
2014,"Orange-crowned Warbler",Oreothlypis celata,0,265.5,0
2015,"Orange-crowned Warbler",Oreothlypis celata,2,162.5,0.012307692307692308
2016,"Orange-crowned Warbler",Oreothlypis celata,0,NA,NA
2017,"Orange-crowned Warbler",Oreothlypis celata,0,78.8,0
2018,"Orange-crowned Warbler",Oreothlypis celata,1,175.75,0.005689900426742532
2019,"Orange-crowned Warbler",Oreothlypis celata,0,182,0
1994,"Nashville Warbler",Oreothlypis ruficapilla,0,184,0
1995,"Nashville Warbler",Oreothlypis ruficapilla,0,190,0
1996,"Nashville Warbler",Oreothlypis ruficapilla,0,310,0
1997,"Nashville Warbler",Oreothlypis ruficapilla,1,218,0.0045871559633027525
1998,"Nashville Warbler",Oreothlypis ruficapilla,0,145,0
1999,"Nashville Warbler",Oreothlypis ruficapilla,0,147,0
2000,"Nashville Warbler",Oreothlypis ruficapilla,0,164,0
2001,"Nashville Warbler",Oreothlypis ruficapilla,0,257,0
2002,"Nashville Warbler",Oreothlypis ruficapilla,0,241,0
2003,"Nashville Warbler",Oreothlypis ruficapilla,0,236,0
2004,"Nashville Warbler",Oreothlypis ruficapilla,0,200,0
2005,"Nashville Warbler",Oreothlypis ruficapilla,1,177,0.005649717514124294
2006,"Nashville Warbler",Oreothlypis ruficapilla,1,236.5,0.004228329809725159
2007,"Nashville Warbler",Oreothlypis ruficapilla,0,326,0
2008,"Nashville Warbler",Oreothlypis ruficapilla,0,251,0
2009,"Nashville Warbler",Oreothlypis ruficapilla,0,252,0
2010,"Nashville Warbler",Oreothlypis ruficapilla,0,198,0
2011,"Nashville Warbler",Oreothlypis ruficapilla,2,170,0.011764705882352941
2012,"Nashville Warbler",Oreothlypis ruficapilla,0,100.5,0
2013,"Nashville Warbler",Oreothlypis ruficapilla,0,169.75,0
2014,"Nashville Warbler",Oreothlypis ruficapilla,1,265.5,0.003766478342749529
2015,"Nashville Warbler",Oreothlypis ruficapilla,2,162.5,0.012307692307692308
2016,"Nashville Warbler",Oreothlypis ruficapilla,0,NA,NA
2017,"Nashville Warbler",Oreothlypis ruficapilla,0,78.8,0
2018,"Nashville Warbler",Oreothlypis ruficapilla,0,175.75,0
2019,"Nashville Warbler",Oreothlypis ruficapilla,0,182,0
1994,"Gray-crowned Yellowthroat",Geothlypis poliocephala,12,184,0.06521739130434782
1995,"Gray-crowned Yellowthroat",Geothlypis poliocephala,23,190,0.12105263157894737
1996,"Gray-crowned Yellowthroat",Geothlypis poliocephala,35,310,0.11290322580645161
1997,"Gray-crowned Yellowthroat",Geothlypis poliocephala,4,218,0.01834862385321101
1998,"Gray-crowned Yellowthroat",Geothlypis poliocephala,15,145,0.10344827586206896
1999,"Gray-crowned Yellowthroat",Geothlypis poliocephala,17,147,0.11564625850340136
2000,"Gray-crowned Yellowthroat",Geothlypis poliocephala,16,164,0.0975609756097561
2001,"Gray-crowned Yellowthroat",Geothlypis poliocephala,50,257,0.19455252918287938
2002,"Gray-crowned Yellowthroat",Geothlypis poliocephala,24,241,0.0995850622406639
2003,"Gray-crowned Yellowthroat",Geothlypis poliocephala,8,236,0.03389830508474576
2004,"Gray-crowned Yellowthroat",Geothlypis poliocephala,16,200,0.08
2005,"Gray-crowned Yellowthroat",Geothlypis poliocephala,31,177,0.1751412429378531
2006,"Gray-crowned Yellowthroat",Geothlypis poliocephala,23,236.5,0.09725158562367865
2007,"Gray-crowned Yellowthroat",Geothlypis poliocephala,24,326,0.0736196319018405
2008,"Gray-crowned Yellowthroat",Geothlypis poliocephala,21,251,0.08366533864541832
2009,"Gray-crowned Yellowthroat",Geothlypis poliocephala,4,252,0.015873015873015872
2010,"Gray-crowned Yellowthroat",Geothlypis poliocephala,1,198,0.005050505050505051
2011,"Gray-crowned Yellowthroat",Geothlypis poliocephala,16,170,0.09411764705882353
2012,"Gray-crowned Yellowthroat",Geothlypis poliocephala,8,100.5,0.07960199004975124
2013,"Gray-crowned Yellowthroat",Geothlypis poliocephala,9,169.75,0.053019145802650956
2014,"Gray-crowned Yellowthroat",Geothlypis poliocephala,12,265.5,0.04519774011299435
2015,"Gray-crowned Yellowthroat",Geothlypis poliocephala,7,162.5,0.043076923076923075
2016,"Gray-crowned Yellowthroat",Geothlypis poliocephala,11,NA,NA
2017,"Gray-crowned Yellowthroat",Geothlypis poliocephala,19,78.8,0.24111675126903553
2018,"Gray-crowned Yellowthroat",Geothlypis poliocephala,9,175.75,0.051209103840682786
2019,"Gray-crowned Yellowthroat",Geothlypis poliocephala,10,182,0.054945054945054944
1994,"MacGillivray's Warbler",Geothlypis tolmiei,0,184,0
1995,"MacGillivray's Warbler",Geothlypis tolmiei,0,190,0
1996,"MacGillivray's Warbler",Geothlypis tolmiei,0,310,0
1997,"MacGillivray's Warbler",Geothlypis tolmiei,0,218,0
1998,"MacGillivray's Warbler",Geothlypis tolmiei,0,145,0
1999,"MacGillivray's Warbler",Geothlypis tolmiei,0,147,0
2000,"MacGillivray's Warbler",Geothlypis tolmiei,0,164,0
2001,"MacGillivray's Warbler",Geothlypis tolmiei,1,257,0.0038910505836575876
2002,"MacGillivray's Warbler",Geothlypis tolmiei,0,241,0
2003,"MacGillivray's Warbler",Geothlypis tolmiei,0,236,0
2004,"MacGillivray's Warbler",Geothlypis tolmiei,0,200,0
2005,"MacGillivray's Warbler",Geothlypis tolmiei,0,177,0
2006,"MacGillivray's Warbler",Geothlypis tolmiei,0,236.5,0
2007,"MacGillivray's Warbler",Geothlypis tolmiei,0,326,0
2008,"MacGillivray's Warbler",Geothlypis tolmiei,0,251,0
2009,"MacGillivray's Warbler",Geothlypis tolmiei,0,252,0
2010,"MacGillivray's Warbler",Geothlypis tolmiei,0,198,0
2011,"MacGillivray's Warbler",Geothlypis tolmiei,0,170,0
2012,"MacGillivray's Warbler",Geothlypis tolmiei,0,100.5,0
2013,"MacGillivray's Warbler",Geothlypis tolmiei,0,169.75,0
2014,"MacGillivray's Warbler",Geothlypis tolmiei,1,265.5,0.003766478342749529
2015,"MacGillivray's Warbler",Geothlypis tolmiei,0,162.5,0
2016,"MacGillivray's Warbler",Geothlypis tolmiei,1,NA,NA
2017,"MacGillivray's Warbler",Geothlypis tolmiei,0,78.8,0
2018,"MacGillivray's Warbler",Geothlypis tolmiei,0,175.75,0
2019,"MacGillivray's Warbler",Geothlypis tolmiei,0,182,0
1994,"Mourning Warbler",Geothlypis philadelphia,0,184,0
1995,"Mourning Warbler",Geothlypis philadelphia,0,190,0
1996,"Mourning Warbler",Geothlypis philadelphia,5,310,0.016129032258064516
1997,"Mourning Warbler",Geothlypis philadelphia,2,218,0.009174311926605505
1998,"Mourning Warbler",Geothlypis philadelphia,0,145,0
1999,"Mourning Warbler",Geothlypis philadelphia,1,147,0.006802721088435374
2000,"Mourning Warbler",Geothlypis philadelphia,2,164,0.012195121951219513
2001,"Mourning Warbler",Geothlypis philadelphia,1,257,0.0038910505836575876
2002,"Mourning Warbler",Geothlypis philadelphia,0,241,0
2003,"Mourning Warbler",Geothlypis philadelphia,2,236,0.00847457627118644
2004,"Mourning Warbler",Geothlypis philadelphia,0,200,0
2005,"Mourning Warbler",Geothlypis philadelphia,1,177,0.005649717514124294
2006,"Mourning Warbler",Geothlypis philadelphia,3,236.5,0.012684989429175475
2007,"Mourning Warbler",Geothlypis philadelphia,1,326,0.003067484662576687
2008,"Mourning Warbler",Geothlypis philadelphia,0,251,0
2009,"Mourning Warbler",Geothlypis philadelphia,0,252,0
2010,"Mourning Warbler",Geothlypis philadelphia,2,198,0.010101010101010102
2011,"Mourning Warbler",Geothlypis philadelphia,0,170,0
2012,"Mourning Warbler",Geothlypis philadelphia,0,100.5,0
2013,"Mourning Warbler",Geothlypis philadelphia,0,169.75,0
2014,"Mourning Warbler",Geothlypis philadelphia,0,265.5,0
2015,"Mourning Warbler",Geothlypis philadelphia,1,162.5,0.006153846153846154
2016,"Mourning Warbler",Geothlypis philadelphia,0,NA,NA
2017,"Mourning Warbler",Geothlypis philadelphia,4,78.8,0.050761421319796954
2018,"Mourning Warbler",Geothlypis philadelphia,0,175.75,0
2019,"Mourning Warbler",Geothlypis philadelphia,1,182,0.005494505494505495
1994,"Kentucky Warbler",Geothlypis formosa,2,184,0.010869565217391304
1995,"Kentucky Warbler",Geothlypis formosa,6,190,0.031578947368421054
1996,"Kentucky Warbler",Geothlypis formosa,9,310,0.02903225806451613
1997,"Kentucky Warbler",Geothlypis formosa,4,218,0.01834862385321101
1998,"Kentucky Warbler",Geothlypis formosa,4,145,0.027586206896551724
1999,"Kentucky Warbler",Geothlypis formosa,2,147,0.013605442176870748
2000,"Kentucky Warbler",Geothlypis formosa,6,164,0.036585365853658534
2001,"Kentucky Warbler",Geothlypis formosa,3,257,0.011673151750972763
2002,"Kentucky Warbler",Geothlypis formosa,2,241,0.008298755186721992
2003,"Kentucky Warbler",Geothlypis formosa,2,236,0.00847457627118644
2004,"Kentucky Warbler",Geothlypis formosa,0,200,0
2005,"Kentucky Warbler",Geothlypis formosa,1,177,0.005649717514124294
2006,"Kentucky Warbler",Geothlypis formosa,1,236.5,0.004228329809725159
2007,"Kentucky Warbler",Geothlypis formosa,0,326,0
2008,"Kentucky Warbler",Geothlypis formosa,4,251,0.01593625498007968
2009,"Kentucky Warbler",Geothlypis formosa,0,252,0
2010,"Kentucky Warbler",Geothlypis formosa,2,198,0.010101010101010102
2011,"Kentucky Warbler",Geothlypis formosa,4,170,0.023529411764705882
2012,"Kentucky Warbler",Geothlypis formosa,0,100.5,0
2013,"Kentucky Warbler",Geothlypis formosa,1,169.75,0.005891016200294551
2014,"Kentucky Warbler",Geothlypis formosa,3,265.5,0.011299435028248588
2015,"Kentucky Warbler",Geothlypis formosa,1,162.5,0.006153846153846154
2016,"Kentucky Warbler",Geothlypis formosa,4,NA,NA
2017,"Kentucky Warbler",Geothlypis formosa,1,78.8,0.012690355329949238
2018,"Kentucky Warbler",Geothlypis formosa,2,175.75,0.011379800853485065
2019,"Kentucky Warbler",Geothlypis formosa,5,182,0.027472527472527472
1994,"Olive-crowned Yellowthroat",Geothlypis semiflava,17,184,0.09239130434782608
1995,"Olive-crowned Yellowthroat",Geothlypis semiflava,11,190,0.05789473684210526
1996,"Olive-crowned Yellowthroat",Geothlypis semiflava,10,310,0.03225806451612903
1997,"Olive-crowned Yellowthroat",Geothlypis semiflava,6,218,0.027522935779816515
1998,"Olive-crowned Yellowthroat",Geothlypis semiflava,10,145,0.06896551724137931
1999,"Olive-crowned Yellowthroat",Geothlypis semiflava,5,147,0.034013605442176874
2000,"Olive-crowned Yellowthroat",Geothlypis semiflava,3,164,0.018292682926829267
2001,"Olive-crowned Yellowthroat",Geothlypis semiflava,17,257,0.06614785992217899
2002,"Olive-crowned Yellowthroat",Geothlypis semiflava,6,241,0.024896265560165973
2003,"Olive-crowned Yellowthroat",Geothlypis semiflava,5,236,0.0211864406779661
2004,"Olive-crowned Yellowthroat",Geothlypis semiflava,14,200,0.07
2005,"Olive-crowned Yellowthroat",Geothlypis semiflava,19,177,0.10734463276836158
2006,"Olive-crowned Yellowthroat",Geothlypis semiflava,4,236.5,0.016913319238900635
2007,"Olive-crowned Yellowthroat",Geothlypis semiflava,21,326,0.06441717791411043
2008,"Olive-crowned Yellowthroat",Geothlypis semiflava,9,251,0.035856573705179286
2009,"Olive-crowned Yellowthroat",Geothlypis semiflava,12,252,0.047619047619047616
2010,"Olive-crowned Yellowthroat",Geothlypis semiflava,5,198,0.025252525252525252
2011,"Olive-crowned Yellowthroat",Geothlypis semiflava,3,170,0.01764705882352941
2012,"Olive-crowned Yellowthroat",Geothlypis semiflava,1,100.5,0.009950248756218905
2013,"Olive-crowned Yellowthroat",Geothlypis semiflava,2,169.75,0.011782032400589101
2014,"Olive-crowned Yellowthroat",Geothlypis semiflava,3,265.5,0.011299435028248588
2015,"Olive-crowned Yellowthroat",Geothlypis semiflava,5,162.5,0.03076923076923077
2016,"Olive-crowned Yellowthroat",Geothlypis semiflava,0,NA,NA
2017,"Olive-crowned Yellowthroat",Geothlypis semiflava,2,78.8,0.025380710659898477
2018,"Olive-crowned Yellowthroat",Geothlypis semiflava,0,175.75,0
2019,"Olive-crowned Yellowthroat",Geothlypis semiflava,1,182,0.005494505494505495
1994,"Common Yellowthroat",Geothlypis trichas,0,184,0
1995,"Common Yellowthroat",Geothlypis trichas,0,190,0
1996,"Common Yellowthroat",Geothlypis trichas,0,310,0
1997,"Common Yellowthroat",Geothlypis trichas,0,218,0
1998,"Common Yellowthroat",Geothlypis trichas,0,145,0
1999,"Common Yellowthroat",Geothlypis trichas,0,147,0
2000,"Common Yellowthroat",Geothlypis trichas,0,164,0
2001,"Common Yellowthroat",Geothlypis trichas,0,257,0
2002,"Common Yellowthroat",Geothlypis trichas,0,241,0
2003,"Common Yellowthroat",Geothlypis trichas,0,236,0
2004,"Common Yellowthroat",Geothlypis trichas,0,200,0
2005,"Common Yellowthroat",Geothlypis trichas,0,177,0
2006,"Common Yellowthroat",Geothlypis trichas,0,236.5,0
2007,"Common Yellowthroat",Geothlypis trichas,0,326,0
2008,"Common Yellowthroat",Geothlypis trichas,0,251,0
2009,"Common Yellowthroat",Geothlypis trichas,0,252,0
2010,"Common Yellowthroat",Geothlypis trichas,0,198,0
2011,"Common Yellowthroat",Geothlypis trichas,0,170,0
2012,"Common Yellowthroat",Geothlypis trichas,0,100.5,0
2013,"Common Yellowthroat",Geothlypis trichas,0,169.75,0
2014,"Common Yellowthroat",Geothlypis trichas,0,265.5,0
2015,"Common Yellowthroat",Geothlypis trichas,0,162.5,0
2016,"Common Yellowthroat",Geothlypis trichas,2,NA,NA
2017,"Common Yellowthroat",Geothlypis trichas,2,78.8,0.025380710659898477
2018,"Common Yellowthroat",Geothlypis trichas,1,175.75,0.005689900426742532
2019,"Common Yellowthroat",Geothlypis trichas,0,182,0
1994,"Hooded Warbler",Setophaga citrina,1,184,0.005434782608695652
1995,"Hooded Warbler",Setophaga citrina,0,190,0
1996,"Hooded Warbler",Setophaga citrina,0,310,0
1997,"Hooded Warbler",Setophaga citrina,0,218,0
1998,"Hooded Warbler",Setophaga citrina,0,145,0
1999,"Hooded Warbler",Setophaga citrina,0,147,0
2000,"Hooded Warbler",Setophaga citrina,1,164,0.006097560975609756
2001,"Hooded Warbler",Setophaga citrina,0,257,0
2002,"Hooded Warbler",Setophaga citrina,2,241,0.008298755186721992
2003,"Hooded Warbler",Setophaga citrina,1,236,0.00423728813559322
2004,"Hooded Warbler",Setophaga citrina,0,200,0
2005,"Hooded Warbler",Setophaga citrina,0,177,0
2006,"Hooded Warbler",Setophaga citrina,0,236.5,0
2007,"Hooded Warbler",Setophaga citrina,0,326,0
2008,"Hooded Warbler",Setophaga citrina,0,251,0
2009,"Hooded Warbler",Setophaga citrina,0,252,0
2010,"Hooded Warbler",Setophaga citrina,0,198,0
2011,"Hooded Warbler",Setophaga citrina,0,170,0
2012,"Hooded Warbler",Setophaga citrina,0,100.5,0
2013,"Hooded Warbler",Setophaga citrina,0,169.75,0
2014,"Hooded Warbler",Setophaga citrina,0,265.5,0
2015,"Hooded Warbler",Setophaga citrina,3,162.5,0.018461538461538463
2016,"Hooded Warbler",Setophaga citrina,0,NA,NA
2017,"Hooded Warbler",Setophaga citrina,0,78.8,0
2018,"Hooded Warbler",Setophaga citrina,0,175.75,0
2019,"Hooded Warbler",Setophaga citrina,0,182,0
1994,"American Redstart",Setophaga ruticilla,1,184,0.005434782608695652
1995,"American Redstart",Setophaga ruticilla,0,190,0
1996,"American Redstart",Setophaga ruticilla,1,310,0.0032258064516129032
1997,"American Redstart",Setophaga ruticilla,0,218,0
1998,"American Redstart",Setophaga ruticilla,2,145,0.013793103448275862
1999,"American Redstart",Setophaga ruticilla,2,147,0.013605442176870748
2000,"American Redstart",Setophaga ruticilla,0,164,0
2001,"American Redstart",Setophaga ruticilla,1,257,0.0038910505836575876
2002,"American Redstart",Setophaga ruticilla,1,241,0.004149377593360996
2003,"American Redstart",Setophaga ruticilla,0,236,0
2004,"American Redstart",Setophaga ruticilla,2,200,0.01
2005,"American Redstart",Setophaga ruticilla,1,177,0.005649717514124294
2006,"American Redstart",Setophaga ruticilla,0,236.5,0
2007,"American Redstart",Setophaga ruticilla,0,326,0
2008,"American Redstart",Setophaga ruticilla,0,251,0
2009,"American Redstart",Setophaga ruticilla,1,252,0.003968253968253968
2010,"American Redstart",Setophaga ruticilla,1,198,0.005050505050505051
2011,"American Redstart",Setophaga ruticilla,0,170,0
2012,"American Redstart",Setophaga ruticilla,0,100.5,0
2013,"American Redstart",Setophaga ruticilla,2,169.75,0.011782032400589101
2014,"American Redstart",Setophaga ruticilla,0,265.5,0
2015,"American Redstart",Setophaga ruticilla,0,162.5,0
2016,"American Redstart",Setophaga ruticilla,1,NA,NA
2017,"American Redstart",Setophaga ruticilla,0,78.8,0
2018,"American Redstart",Setophaga ruticilla,0,175.75,0
2019,"American Redstart",Setophaga ruticilla,0,182,0
1994,"Cape May Warbler",Setophaga tigrina,0,184,0
1995,"Cape May Warbler",Setophaga tigrina,0,190,0
1996,"Cape May Warbler",Setophaga tigrina,0,310,0
1997,"Cape May Warbler",Setophaga tigrina,0,218,0
1998,"Cape May Warbler",Setophaga tigrina,0,145,0
1999,"Cape May Warbler",Setophaga tigrina,2,147,0.013605442176870748
2000,"Cape May Warbler",Setophaga tigrina,0,164,0
2001,"Cape May Warbler",Setophaga tigrina,0,257,0
2002,"Cape May Warbler",Setophaga tigrina,0,241,0
2003,"Cape May Warbler",Setophaga tigrina,0,236,0
2004,"Cape May Warbler",Setophaga tigrina,0,200,0
2005,"Cape May Warbler",Setophaga tigrina,5,177,0.02824858757062147
2006,"Cape May Warbler",Setophaga tigrina,0,236.5,0
2007,"Cape May Warbler",Setophaga tigrina,0,326,0
2008,"Cape May Warbler",Setophaga tigrina,0,251,0
2009,"Cape May Warbler",Setophaga tigrina,0,252,0
2010,"Cape May Warbler",Setophaga tigrina,0,198,0
2011,"Cape May Warbler",Setophaga tigrina,3,170,0.01764705882352941
2012,"Cape May Warbler",Setophaga tigrina,0,100.5,0
2013,"Cape May Warbler",Setophaga tigrina,0,169.75,0
2014,"Cape May Warbler",Setophaga tigrina,0,265.5,0
2015,"Cape May Warbler",Setophaga tigrina,0,162.5,0
2016,"Cape May Warbler",Setophaga tigrina,0,NA,NA
2017,"Cape May Warbler",Setophaga tigrina,0,78.8,0
2018,"Cape May Warbler",Setophaga tigrina,0,175.75,0
2019,"Cape May Warbler",Setophaga tigrina,0,182,0
1994,"Cerulean Warbler",Setophaga cerulea,0,184,0
1995,"Cerulean Warbler",Setophaga cerulea,0,190,0
1996,"Cerulean Warbler",Setophaga cerulea,4,310,0.012903225806451613
1997,"Cerulean Warbler",Setophaga cerulea,0,218,0
1998,"Cerulean Warbler",Setophaga cerulea,1,145,0.006896551724137931
1999,"Cerulean Warbler",Setophaga cerulea,0,147,0
2000,"Cerulean Warbler",Setophaga cerulea,0,164,0
2001,"Cerulean Warbler",Setophaga cerulea,0,257,0
2002,"Cerulean Warbler",Setophaga cerulea,0,241,0
2003,"Cerulean Warbler",Setophaga cerulea,0,236,0
2004,"Cerulean Warbler",Setophaga cerulea,0,200,0
2005,"Cerulean Warbler",Setophaga cerulea,1,177,0.005649717514124294
2006,"Cerulean Warbler",Setophaga cerulea,3,236.5,0.012684989429175475
2007,"Cerulean Warbler",Setophaga cerulea,0,326,0
2008,"Cerulean Warbler",Setophaga cerulea,0,251,0
2009,"Cerulean Warbler",Setophaga cerulea,0,252,0
2010,"Cerulean Warbler",Setophaga cerulea,4,198,0.020202020202020204
2011,"Cerulean Warbler",Setophaga cerulea,1,170,0.0058823529411764705
2012,"Cerulean Warbler",Setophaga cerulea,0,100.5,0
2013,"Cerulean Warbler",Setophaga cerulea,0,169.75,0
2014,"Cerulean Warbler",Setophaga cerulea,0,265.5,0
2015,"Cerulean Warbler",Setophaga cerulea,2,162.5,0.012307692307692308
2016,"Cerulean Warbler",Setophaga cerulea,1,NA,NA
2017,"Cerulean Warbler",Setophaga cerulea,0,78.8,0
2018,"Cerulean Warbler",Setophaga cerulea,0,175.75,0
2019,"Cerulean Warbler",Setophaga cerulea,0,182,0
1994,"Northern Parula",Setophaga americana,0,184,0
1995,"Northern Parula",Setophaga americana,0,190,0
1996,"Northern Parula",Setophaga americana,0,310,0
1997,"Northern Parula",Setophaga americana,0,218,0
1998,"Northern Parula",Setophaga americana,0,145,0
1999,"Northern Parula",Setophaga americana,0,147,0
2000,"Northern Parula",Setophaga americana,0,164,0
2001,"Northern Parula",Setophaga americana,0,257,0
2002,"Northern Parula",Setophaga americana,0,241,0
2003,"Northern Parula",Setophaga americana,0,236,0
2004,"Northern Parula",Setophaga americana,0,200,0
2005,"Northern Parula",Setophaga americana,0,177,0
2006,"Northern Parula",Setophaga americana,0,236.5,0
2007,"Northern Parula",Setophaga americana,0,326,0
2008,"Northern Parula",Setophaga americana,0,251,0
2009,"Northern Parula",Setophaga americana,0,252,0
2010,"Northern Parula",Setophaga americana,0,198,0
2011,"Northern Parula",Setophaga americana,0,170,0
2012,"Northern Parula",Setophaga americana,0,100.5,0
2013,"Northern Parula",Setophaga americana,0,169.75,0
2014,"Northern Parula",Setophaga americana,0,265.5,0
2015,"Northern Parula",Setophaga americana,0,162.5,0
2016,"Northern Parula",Setophaga americana,0,NA,NA
2017,"Northern Parula",Setophaga americana,0,78.8,0
2018,"Northern Parula",Setophaga americana,0,175.75,0
